"ID_UNIDADE_OPERACIONAL","NM_UNIDADE_OPERACIONAL","ID_ENTIDADE","DS_COMPLEMENTO","CD_OPERACIONAL","ID_UNIDADE_OPERACIONAL_PAI","FL_CRIACAO_BO","FL_CRIACAO_BOF","FL_CRIACAO_BOI","FL_CRIACAO_IP","FL_TREINAMENTO","ID_PONTO_REFERENCIA"
247,DELEGACIA DE POLÍCIA DA 157ª CIRCUNSCRIÇÃO - BUIQUE     -     DP157ªCIRC  DINTER2/19ªDESEC,1,DP DE BUIQUE,DP157ªCIRC,50,S,S,N,N,N,
248,DELEGACIA DE POLÍCIA DA 158ª CIRCUNSCRIÇÃO - SERTÂNIA     -     DP158ªCIRC  DINTER2/19ªDESEC,1,DP DE SERTANIA,DP158ªCIRC,50,S,S,N,N,N,
249,DELEGACIA DE POLÍCIA DA 159ª CIRCUNSCRIÇÃO - CUSTÓDIA     -     DP159ªCIRC  DINTER2/19ªDESEC,1,DP DE CUSTODIA,DP159ªCIRC,50,S,S,N,N,N,
250,DELEGACIA DE POLÍCIA DA 160ª CIRCUNSCRIÇÃO - ITAIBA     -     DP160ªCIRC  DINTER2/19ªDESEC,1,DP DE ITAIBA,DP160ªCIRC,50,S,S,N,N,N,
251,DELEGACIA DE POLÍCIA DA 161ª CIRCUNSCRIÇÃO - IBIMIRIM     -     DP161ªCIRC  DINTER2/19ªDESEC,1,DP DE IBIMIRIM,DP161ªCIRC,50,S,S,N,N,N,
252,DELEGACIA DE POLÍCIA DA 162ª CIRCUNSCRIÇÃO - TUPANATINGA     -     DP162ªCIRC  DINTER2/19ªDESEC,1,DP DE TUPANATINGA,DP162ªCIRC,50,S,S,N,N,N,
253,DELEGACIA DE POLÍCIA DA 163ª CIRCUNSCRIÇÃO - PEDRA     -     DP101ªCIRC  DINTER2/19ªDESEC,1,DP DE PEDRA,DP101ªCIRC,50,S,S,N,N,N,
254,DELEGACIA DE POLÍCIA DA 164ª CIRCUNSCRIÇÃO - VENTUROSA     -     DP164ªCIRC  DINTER2/19ªDESEC,1,DP DE VENTUROSA,DP164ªCIRC,50,S,S,N,N,N,
255,DELEGACIA DE POLÍCIA DA 165ª CIRCUNSCRIÇÃO - INAJÁ     -     DP165ªCIRC  DINTER2/22ªDESEC,1,DP DE INAJA,DP165ªCIRC,53,S,S,N,N,N,
256,DELEGACIA DE POLÍCIA DA 166ª CIRCUNSCRIÇÃO - MANARI     -     DP166ªCIRC  DINTER2/19ªDESEC,1,DP DE MANARI,DP166ªCIRC,50,S,S,N,N,N,
257,DELEGACIA DE POLÍCIA DA 167ª CIRCUNSCRIÇÃO - AFOGADOS DA INGAZEIRA   -   DP167ªCIRC DINTER2/20ªDESEC,1,DP DE AFOGADOS DA INGAZEIRA,DP167ªCIRC,51,S,S,N,N,N,
258,DELEGACIA DE POLÍCIA DA 168ª CIRCUNSCRIÇÃO - SÃO JOSÉ DO EGITO     -    DP168ªCIRC  DINTER2/20ªDESEC,1,DP DE SAO JOSE DO EGITO,DP168ªCIRC,51,S,S,N,N,N,
259,DELEGACIA DE POLÍCIA DA 169ª CIRCUNSCRIÇÃO - TABIRA     -    DP169ªCIRC  DINTER2/20ªDESEC,1,DP DE TABIRA,DP169ªCIRC,51,S,S,N,N,N,
260,DELEGACIA DE POLÍCIA DA 170ª CIRCUNSCRIÇÃO - ITAPETIM     -     DP170ªCIRC  DINTER2/20ªDESEC,1,DP DE ITAPETIM,DP170ªCIRC,51,S,S,N,N,N,
261,DELEGACIA DE POLÍCIA DA 171ª CIRCUNSCRIÇÃO - IGUARACI     -     DP171ªCIRC  DINTER2/20ªDESEC,1,DP DE IGUARACI,DP171ªCIRC,51,S,S,N,N,N,
262,DELEGACIA DE POLÍCIA DA 172ª CIRCUNSCRIÇÃO - SANTA TEREZINHA     -     DP172ªCIRC  DINTER2/20ªDESEC,1,DP DE SANTA TEREZINHA,DP172ªCIRC,51,S,S,N,N,N,
263,DELEGACIA DE POLÍCIA DA 173ª CIRCUNSCRIÇÃO - TUPARETAMA     -     DP173ªCIRC  DINTER2/20ªDESEC,1,DP DE TUPARETAMA,DP173ªCIRC,51,S,S,N,N,N,
264,DELEGACIA DE POLÍCIA DA 174ª CIRCUNSCRIÇÃO - BREJINHO     -     DINTER2/20ªDESEC,1,DP DE BREJINHO,DP174ªCIRC,51,S,S,N,N,N,
265,DELEGACIA DE POLÍCIA DA 175ª CIRCUNSCRIÇÃO - SOLIDÃO     -     DP175ªCIRC  DINTER2/20ªDESEC,1,DP DE SOLIDAO,DP175ªCIRC,51,S,S,N,N,N,
4172,DIRESP - DEPARTAMENTO DE REPRESSAO AO CRIME ORGANIZADO - DRACO,1,,DRACO,4122,N,N,N,N,N,
4177,FORÇA NACIONAL DE SEGURANÇA PÚBLICA - FNSP (SENASP),20,,FNSP,4177,S,N,N,N,N,
4287,CADEIA PÚBLICA DE RIBEIRÃO,16,,CP - RIBEIRÃO,,N,N,N,N,N,
317,DRACO - GRUPO DE OPERACOES ESPECIAIS - GOE,1,,GOE PC,4172,S,N,N,N,N,
315,DEPATRI - DELEGACIA DE POLÍCIA DE ROUBOS E FURTOS DE VEÍCULOS - DPRFV,1,FURTO E ROUBO DE VEICULOS,DPRFV,2141,S,S,N,N,N,
318,DPMUL - 01ª DELEGACIA DE POLÍCIA DA MULHER - 1ª DEMUL SANTO AMARO,1,,"1ªDEMUL",4112,S,S,N,N,N,
319,DELEGACIA PELA INTERNET,1,DELEGACIA DA INTERNET,DI,4122,N,N,S,N,N,
320,DELEGACIA DE POLICIA DE PLANTAO - 1A. SECCIONAL- BOA VISTA,1,DELEGACIA DE PLANTAO,DPP1ªSECBV,4116,N,N,N,N,N,
321,DELEGACIA DE POLICIA DE PLANTAO - 7A. SECCIONAL - OLINDA,1,DELEGACIA DE PLANTAO,"7ASEC",,S,S,N,N,N,
322,DEPATRI - DELEGACIA DE POLÍCIA DE ROUBOS E FURTOS DE CARGAS - DPRFC,1,DELEGACIA ESPECIALIZADA,DPRFC,2141,S,N,N,N,N,
323,DIRESP - DEPARTAMENTO DE POLÍCIA DA CRIANÇA E DO ADOLESCENTE - DPCA,1,ESPECIALIZADA,DPCA,4122,S,S,N,N,N,
324,DHPP - DELEGACIA DE POLÍCIA DE PLANTÃO DE HOMICÍDIO - DPPH,1,,DPPH,2113,S,S,N,N,N,
325,DRACO - DELEGACIA DE CRIMES CONTRA A ORDEM TRIBUTARIA - DECCOT,1,,DECCOT PC,4172,S,S,N,N,N,
326,DEPATRI - DELEGACIA DE POLÍCIA DO TURISTA - DPTUR,1,,DPTUR,2141,S,S,N,N,N,
327,DENARC - 1ª DELEGACIA DE POLICIA DE REPRESSÃO AO NARCOTRÁFICO - 1ªDPRN,1,,"1ªDPRN",4114,S,N,N,N,N,
328,DELEGACIA DE POLICIA DE CRIMES CONTRA O CONSUMIDOR,1,,DECON PC,4122,S,N,N,N,N,
329,DEPATRI - DELEGACIA DE POLÍCIA DE REPRESSÃO AO ESTELIONATO - DPRE,1,,DPRE,2141,S,N,N,N,N,
330,DELEGACIA DE POLICIA DO MEIO AMBIENTE - DEPOMA,1,,DEPOMA PC,4122,S,S,N,N,N,
331,DELEGACIA DE CRIMES CONTRA ADMINISTRACAO E SERVICOS PUBLICOS - DECASP,1,,DECASP PC,4122,N,N,N,N,N,
332,DEPATRI - DELEGACIA DE POLÍCIA DE ROUBOS E FURTOS - DPRF,1,,DPRF,2141,S,N,N,N,N,
333,DPMUL - 02ª DELEGACIA DE POLÍCIA DA MULHER - 2ªDEMUL PRAZERES,1,,"2ªDEMUL",4112,S,S,N,N,N,
334,POSTO POLICÍAL DO HOSPITAL DA RESTAURACAO - DP4ªCIRC DIM/2ªDESEC  ,1,,PPHR DP4ªCIRC,94,S,N,N,N,N,
335,POSTO POLICIAL DO HOSPITAL GETULIO VARGAS - 6ª CIRC. DEL. DO CORDEIRO,1,,PPHGV,,S,S,N,N,N,
336,POSTO POLICIAL DO HOSPITAL OTAVIO DE FREITAS - 12ª CIRC. - DEL. DE TEJIPIO,1,,PPHOF,,S,S,N,N,N,
337,DELEGACIA DE POLICIA DE PLANTAO - 4A. SECCIONAL - CORDEIRO,1,DELEGACIA DE PLANTAO DO CORDEIRO,"4A.DELPLAN",,S,N,N,N,N,
340,POSTO POLICIAL DE BONANCA - 21ª CIRC. - DEL. DE MORENO,1,CRIADO PARA ATENDER A MIGRACAO,PPB,,S,S,N,N,N,
338,NUCLEO DO IPSEP,1,CRIADO PARA ATENDER A MIGRACAO ,,,N,,,,N,
339,POSTO POLICIAL DO HOSPITAL AGAMENON MAGALHAES - 5ª CIRC. - DEL. DE CASA AMARELA,1,CRIADO PARA ATENDER A MIGRACAO,PPHAM,,S,S,,,,
2000,GACE,4,GERENCIA ANALISE CRIMINAL E ESTATISICA,GACE,,N,N,N,N,S,
2001,DTI,1,Unidade de Tecnologia da Informação,DTI,,N,N,N,N,N,
2002,DELEGACIA DE TREINAMENTO - SDS,4,TREINA-SDS,TREINA-SDS,,S,S,N,N,S,
2003,CPD - CENTRO DE PROCESSAMENTO DE DADOS,2,TREINA-SDS,TREINA-SDS,,S,S,N,N,S,
2087,DELEGACIA DE POLICIA DE PLANTAO - 8A. SECCIONAL- PAULISTA,1,,DPP8ªSP,,S,S,N,N,N,
2088,DPMUL - 04ª DELEGACIA DE POLÍCIA DA MULHER - 4ªDEMUL CARUARU,1,,"4ªDEMUL",4112,S,S,N,N,N,
2089,COORDENADORIA DE INTELIGÊNCIA - CINT,8,,CINT - CAMIL,,,,,,N,
2090,UNIDADE MOVEL,1,,UNIDMOVEL,,S,S,,,N,
2091,DPCA - UNIDADE DE PREVENÇÃO E REPRESSÃO AOS CRIMES CONTRA CRIANÇA E ADOLESCENTE - UNIPRECA,1,,UNIPRECA,323,S,S,N,N,N,
2092,DPCA - UNIDADE DE PREVENÇÃO E REPRESSÃO AOS ATOS INFRACIONAIS - UNIPRAI,1,,UNIPRAI,323,S,N,N,N,N,
2093,DEPATRI - DELEGACIA DE POLÍCIA DE DELITOS DE TRÂNSITO - DPDT,1,,DPDT,2141,S,S,N,N,N,
2094,PGR/PE - PETROLINA,10,,PGR/PE - PET,,,,,,,
4288,CADEIA PÚBLICA DE SALOÁ,16,,CP - SALOÁ,,N,N,N,N,N,
4289,CADEIA PÚBLICA DE SANTA MARIA DA BOA VISTA,16,,CP - SANTA MARIA DA BOA VISTA,,N,N,N,N,N,
4290,CADEIA PÚBLICA DE SANTA MARIA DO CAMBUCÁ,16,,CP - SANTA MARIA DO CAMBUCÁ,,N,N,N,N,N,
4388,SECRETARIA DE PLANEJAMENTO GESTAO E DESENVOLVIMENTO REGIONAL,85,,SEPLAG,,N,N,N,N,N,
2021,"3A. COMPANHIA DO 12 BPM - TEJIPIO",2,,"3CIA-12BPM",68,N,,,,N,
2022,"4A. COMPANHIA DO 12 BPM - VARZEA",2,,"4CIA-12BPM",68,N,,,,N,
2027,"1A. COMPANHIA DO 6 BPM",2,,"1CIA 6BPM",70,N,,,,N,
2028,"2A. COMPANHIA DO 6 BPM",2,,"2CIA 6BPM",70,N,,,,N,
2030,"2A. COMPANHIA DO 9 BPM",2,,"2CIA 9BPM",82,N,,,,N,
2032,"1A. COMPANHIA DO 7 BPM",2,,"1CIA 7BPM",88,N,,,,N,
2034,"1A. COMPANHIA DO 8 BPM",2,,"1CIA 8BPM",87,N,,,,N,
341,POSTO POLICIAL DE GAIBU - 40ª - CIRC. - DEL. DO CABO DE STº AGOSTINHO,1,,PPG,,S,N,N,N,N,
2036,CENTRO INTEGRADO DE OPERAÇÕES DA SECRETARIA DE DEFESA SOCIAL,4,,CIODS,,N,N,N,N,N,
2037,DHPP - 01ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS - DPH ,1,,DPH,2113,S,N,N,N,N,
2038,"11º DEREPOL - DEPARTAMENTO REGIONAL DE POLICIA CIVIL",1,,"11DEREPOL",,S,N,N,N,N,
2039,ACADEMIA DE POLICIA,1,,ACADEPOL,,N,N,N,N,N,
2040,"6A. DPMET - DELEGACIA POLICIA METROPOLITANA",1,,"6A. DPMET",,N,N,N,N,N,
2041,DIRETORIA DE POLICIA JUDICIÁRIA - PC,1,,DPJ,,N,N,N,N,N,
2042,DIRETORIA DE RECURSOS HUMANOS - PC,1,,DIRH,,N,N,N,N,N,
2043,"3º DEREPOL - DEPARTAMENTO REGIONAL DE POLICIA CIVIL",1,,"3º DEREPOL",,N,N,N,N,N,
2044,PERITO CRIMINAL,5,,PER_CRIMI,,N,N,N,N,N,
2045,CIPMOTO - COMPANHIA INDEPENDENTE DE POLICIAMENTO COM MOTOCICLETA,2,,CIPMOTO,4121,N,S,N,N,N,
2049,CENTRO INTEGRADO DE INTELIGENCIA DE DEFESA SOCIAL,4,,CIIDS,,N,N,N,N,N,
2047,GERENCIA DE TECNOLOGIA DA INFORMACAO,4,,GTI,,N,N,N,N,N,
2048,DISQUE DENUNCIA,4,,DISQUE,,N,N,N,N,N,
2050,ACADEMIA DE POLICIA MILITAR DE PAUDALHO,2,,APMP,,N,N,N,N,N,
2051,BPTUR - BATALHÃO DE POLICIAMENTO TURÍSTICO,2,,BPTUR,4121,N,S,N,N,N,
2052,DAI,4,,DAI,,N,N,N,N,N,
2053,"1º. BPTRAN - 1º BATALHÃO DE POLICIAMENTO DE TRÂNSITO",2,,"1º. BPTRAN",,N,S,N,N,N,
2054,DIRETORIA METROPOLITANA,2,,DIM,,N,N,N,N,N,
2055,NUCLEO DE BOA VIAGEM,2,,NSC - BV,,N,N,N,N,N,
2056,"2ª. EM - 2ª SECAO DO ESTADO MAIOR",2,,"2ª. EMGPM",,N,N,N,N,N,
2057,COMANDO GERAL,2,,CG,,N,N,N,N,N,
2058,BPRV - BATALHÃO DE POLÍCIA RODOVIÁRIA,2,,BPRV,,N,S,N,N,N,
2059,ASSISTENCIA DO COMANDO GERAL - PMPE,2,,ASS. CG,,N,N,N,N,N,
2060,OUVIDORIA,4,,OUVIDORIA,,N,N,N,N,N,
2061,DEPARTAMENTO DE FINANCAS DIVISAO DE TESOURARIA,1,,DEFINAN,,N,N,N,N,N,
2062,CORREGEDORIA GERAL DE POLICIA,2,,CORREGE,,N,N,N,N,N,
2063,SETEL - SERVIÇO TELEFONICO,4,,SETEL,,N,N,N,N,N,
2064,COMANDO DA REGIÃO METROPOLITANA,2,,CRM,,N,N,N,N,N,
2065,NSC - CARMO,2,,NSC-CARMO,,N,N,N,N,N,
2066,BPGD - BATALHÃO DE POLÍCIA DE GUARDA,2,,BPGD,4121,N,S,N,N,N,
2067,NSC - BONSUCESSO,2,,NSC-BONSUC,,N,N,N,N,N,
2068,COMANDO DE POLICIAMENTO DO INTERIOR,2,,CPAI-1,,N,N,N,N,N,
2069,"20º. BPM - 20º BATALHÃO DE POLÍCIA MILITAR",2,,"20º.BPM",4118,N,S,N,N,N,
2070,GERENCIA GERAL DE ARTICULAÇÃO INSTITUCIONAL E GESTÃO OPERACIONAL COMUNITARIA,4,,GGAIGOC,,N,N,N,N,N,
2071,BPRP - BATALHÃO DE RÁDIO PATRULHA,2,,BPRP,,N,S,N,N,N,
2072,BPCHOQUE - BATALHÃO DE POLÍCIA DE CHOQUE,2,,BPCHOQUE,4121,N,S,N,N,N,
2073,GRUPAMENTO AEREO,2,,GRAER,,N,N,N,N,N,
2074,CIPCAES - COMPANHIA INDEPENDENTE DE POLICIAMENTO COM CÃES,2,,CIPCAES,,N,S,N,N,N,
2075,NSC - RECIFE ANTIGO,2,,NSC-RECIFE,,N,N,N,N,N,
2076,DIRETORIA DE INTELIGENCIA,1,,DINTEL,,S,S,N,N,N,
2077,DIM - COORDENAÇÃO DOS SERVIÇOS DE PLANTÃO POLICIAL - COORDPLAN,1,,COORDPLAN,4116,N,N,N,N,N,
2078,DIVAC,6,,DIVAC,,N,N,N,N,N,
2079,"12º DEREPOL - DEPARTAMENTO REGIONAL DE POLICIA CIVIL",1,,"12 DEREPOL",,N,N,N,N,N,
2080,"9º DEREPOL - DEPARTAMENTO REGIONAL DE POLICIA CIVIL",1,,"9º DEREPOL",,N,N,N,N,N,
2081,DIVPROIC,6,,DIVPROIC,,N,N,N,N,N,
2082,GERENCIA DE INTELIGENCIA,1,,GINT,,N,N,N,N,N,
2083,UNIDADE DE SERVIÇOS GERAIS,1,,USG,,N,N,N,N,N,
2085,POSTO POLICIAL DA CEASA - 13ª CIRC. - DEL. DE MUSTARDINHA,1,,PPC,,S,N,N,N,N,
2086,POSTO POLICIAL IGNES ANDREAZZA - 11ª CIRC. - DEL. DE AFOGADOS,1,,PPIA,,S,S,N,N,N,
2095,DHPP - DELEGACIA POLICIAL DO IDOSO - DPID,1,,DPI,2113,S,S,N,N,N,
2096,DELEGACIA DE POLICIA DE CRIMES CONTRA A PROPRIEDADE IMATERIAL - DEPRIM,1,,DEPRIM PC,4122,S,N,N,N,N,
2097,POSTO POLICIAL - HOSPITAL DOM MOURA,1,,PPHDM,224,S,S,,,N,
2098,DPCA - DELEGACIA DE POLÍCIA DE CRIMES CONTRA CRIANÇA E ADOLESCENTE,1,,DECCA,323,S,S,N,N,N,
2099,DPCA - DELEGACIA DE POLICIA DE ATOS INFRACIONAIS - DPAI,1,,DEPAI ,323,S,S,N,N,N,
2100,POSTO POLICIAL DA CEASA- 12ª CIRCUNSCRICAO - TEJIPIO,1,,PPCEASA,102,,,,,,
2101,DPMUL - 03ª DELEGACIA DE POLÍCIA DA MULHER  - 3ªDEMUL PETROLINA,1,,"3ªDEMUL",4112,S,S,N,N,N,
2102,POSTO POLICIAL DO HOSPITAL AGAMENON MAGALHÃES,1,,PPHAM,95,,,,,,
2103,DHPP - FORÇA TAREFA DE HOMICÍDIOS NA CAPITAL,1,,FTHC,2113,S,N,N,N,N,
2104,DHPP - FORÇA TAREFA DE HOMICÍDIOS DA REGIÃO METROPOLITANA SUL,1,,FTHRM,,S,N,N,N,N,
2105,DHPP - FORÇA TAREFA DE HOMICÍDIOS DA REGIÃO METROPOLITANA NORTE,1,,FTHRMN,2113,S,N,N,N,N,
2106,POSTO POLICIAL DO HOSPITAL REGIONAL DO AGRESTE - 90ª CIRCUNSCRICAO CARUARU,1,,PPHRA,180,S,S,,,,
2107,GABINETE,4,,GAB.,,,,,,,
2108,POSTO POLICIAL DO HOSPITAL DOM MALAM - PETROLINA,1,,PPHDM,57,S,S,,,,
2110,CORREGEDORIA GERAL DA SDS,1,,CORGER,,,,,,,
2109,CORREGEDORIA GERAL DA SDS,4,,CORGER,2109,,,,,,
2111,DPMUL - 07ª DELEGACIA DE POLICIA DA MULHER  - 7ªDEMUL SURUBIM,1,,"7ªDEMUL",4112,S,S,N,N,N,
2112,DHPP - DELEGACIA DE DESAPARECIDOS E DE PROTECAO A PESSOA - DDPP,1,,DDPP,2113,S,S,N,N,N,
2113, DEPARTAMENTO DE HOMICÍDIOS E PROTEÇÃO A PESSOA,1,,DHPP,4122,N,N,N,N,N,
2114,DPMUL - 09ª DELEGACIA DE POLÍCIA DA MULHER - 9ªDEMUL GARANHUNS,1,,"9ªDEMUL",4112,S,S,N,N,N,
2115,POSTO POLICIAL DO HOSPITAL MIGUEL ARRAES - 28ª CIRC DEL. PAULISTA,1,,PPHMA,118,S,S,,,,
2116,DELEGACIA DE POLICIA DE PLANTAO - 11A. SECCIONAL - GOIANA,1,,USPGOIANAPL,4115,S,S,N,N,N,
2117,"7ª DELEGACIA DE POLICIA DE PLANTAO DA GPCA - 7ªDPPLANGPCA",1,,"7ªDPPGPCA",323,S,S,,,,
2118,DPCA - 13ªDELEGACIA DE  POLÍCIA DE PLANTÃO DE CRIMES CONTRA CRIANÇA  ADOLESCENTE E ATOS INFRACIONAIS,1,,"13ªDPPCCCAAI",323,S,S,N,N,N,
2119,DPMUL - 05ª DELEGACIA DE POLÍCIA DA MULHER - 5ª DEMUL PAULISTA,1,,"5ªDEMUL",4112,S,S,N,N,N,
2120,DPCA - 1ª. DEL. DE POLÍCIA DE CRIMES CONTRA A CRIANÇA E ADOLESCENTE E ATOS INFRACIONAIS - PAULISTA,1,,"1ªDPCCAI",,S,N,N,N,N,
2121,DPCA - DELEGACIA DE POLÍCIA DE PREVENÇÃO E REPRESSÃO AOS ATOS INFRACIONAIS - PAULISTA,1,,DPRAI,323,S,S,N,N,N,
2122,GEPCA - POSTO POLICIAL DA CEASA,1,,GPCAPPC,323,S,S,,,,
2123,GERÊNCIA DE CONTROLE OPERACIONAL ESPECIALIZADA DA POLICIA CIVIL,1,,GCOE PC,4122,N,N,N,N,N,
2124,POSTOPC/POSTO POLICIAL DE SAO DOMINGOS - 107A. CIRC. (BREJO DA MADRE DE DEUS),1,,POSTOPCSD,197,S,S,,,,
2125,PPHDHC - POSTO POLICIAL HOSPITAL DOM HELDER CAMARA,1,,PPHDHC,131,S,S,,,,
2126,DIRETORIA DE PLANEJAMENTO OPERACIONAL - PM,2,,DPO,2057,S,N,N,N,N,
2127,COMANDO DE POLICIAMENTO DA CAPITAL,2,,CPC,2126,S,S,,,,
2128,"4ª. CIPM - 4ª COMPANHIA INDEPENDENTE DE POLICIA MILITAR - PETROLÂNDIA",2,,"4ªCIPM",4120,N,S,N,N,N,
2129,"5A. COMPANHIA INDEPENDENTE DE POLICIA MILITAR ",2,,"5ªCIPM",4119,N,S,N,N,N,
2130,"6ª. CIPM - 6ª COMPANHIA INDEPENDENTE DE POLÍCIA MILITAR - LIMOEIRO",2,,"6ªCIPM",4119,N,S,N,N,N,
2131,"7ª. CIPM - 7ª COMPANHIA INDEPENDENTE DE POLÍCIA MILITAR - SANTA MARIA DA BOA VISTA",2,,"7ªCIPM",4120,N,S,N,N,N,
2132,"7A. COMPANHIA INDEPENDENTE DE POLICIA MILITAR",2,,"7ªCIPM",,,,,,,
2133,"8ª. CIPM - 8ª COMPANHIA INDEPENDENTE DE POLÍCIA MILITAR - PESQUEIRA",2,,"8ªCIPM",,N,S,N,N,N,
2134,DPCA - 2ª. DEL. DE POLICIA DE CRIMES CONTRA A CRIANÇA E ADOLESCENTE E ATOS INFRACIONAIS - JABOATÃO,1,,"2ªDPCCAI",323,S,S,N,N,N,
2135,DPCA - DELEGACIA DE POLÍCIA DE PREVENÇÃO E REPRESSÃO AOS ATOS INFRACIONAIS - JABOATÃO DOS GUARARAPES,1,,DPRAI-J,323,S,S,N,N,N,
2136,BPA - BATALHÃO DE POLICIAMENTO AMBIENTAL,2,,BPA,,N,S,N,N,N,
2137,BOPE - BATALHÃO DE OPERACÕES POLICIAIS ESPECIAIS,2,,BOPE,4121,S,S,N,N,N,
2138,DRACO - DELEGACIA DE POLICIA INTERESTADUAL E CAPTURAS - POLINTER,1,,POLINTER PC,4172,S,S,N,N,N,
2139,RPMONT - REGIMENTO DE POLÍCIA MONTADA - DIAS CARDOSO,2,,RPMONT,,N,S,N,N,N,
2140,BATALHÃO ESPECIALIZADO DE POLICIAMENTO DO INTERIOR,2,,BEPI,,,S,,,,
2141,DEPARTAMENTO DE REPRESSÃO AOS CRIMES PATRIMONIAIS,1,,DEPATRI PC,4122,S,S,N,N,N,
2142,,,,,,,,,,,
2143,"19ª DELEGACIA DE POLICIA DE PLANTAO -  JABOATAO",1,,"19ªDPPJAB",37,S,S,,,,
2145,DPMUL - 10ª DELEGACIA DE POLÍCIA DA MULHER  - 10ªDEMUL  VITORIA DE SANTO ANTAO,1,,"10ªDEMUL ",4112,S,S,N,N,N,
2146,,,,,,,,,,,
2144,DPMUL - 08ª DELEGACIA DE POLÍCIA DA MULHER  - 8ªDEMUL GOIANA,1,,"8ªDEMUL",4112,S,S,N,N,N,
2147,DPMUL - 14ª DELEGACIA DE POLÍCIA DA MULHER - 14ªDEMUL CABO DE SANTO AGOSTINHO,1,,"14ªDEMUL",4112,S,N,N,N,N,
2148,DPCA - DELEGACIA  POLÍCIA DE CRIMES CONTRA CRIANÇA E ADOLESCENTE - PLANTÃO,1,,DECCA-PLANTÃO,323,S,N,N,N,N,
2149,DELEGACIA DE POLICIA DE PLANTAO - 213ª CIRCUNSCRICAO - PETROLINA,1,,DPP213CIRC,57,S,,,,,
2150,UNIDADE INTEGRADA DE SEGURANCA - CURADO,1,,UIS-CURADO,,S,,,,,
2151,DINTER1 - 16ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS - GOIANA,1,,"16ªDPHGOIANA",4115,S,N,N,N,N,
2152,DINTER1 - 17ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS - VITÓRIA DE SANTO ANTÃO,1,,"17ªDPHVIT",4115,S,N,N,N,N,
2156,"DINTER1 - 19ª DELEGACIA DE POLICÍA DE HOMICÍDIOS - CARUARU, DA 3A DH-AGRESTE",1,,"19ªDPHCARUARU",4115,S,N,N,N,N,
2154,DINTER1 - 18ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS - PALMARES,1,,"18DPHPALM",4115,S,N,N,N,N,
2155,DINTER1 - 3ª DIVISÃO DE HOMICÍDIOS - AGRESTE,1,,"3ªDHAGRESTE",4115,S,N,N,N,N,
2157,"DINTER1 - 20ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS - CARUARU, DA 3A DH-AGRESTE",1,,"20ªDPHCARUARU",4115,S,N,N,N,N,
2158,"DINTER1 - 21ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS - SANTA CRUZ DO CAPIBARIBE, DA 3A DH-AGRESTE",1,,"21ªDPH",4115,S,N,N,N,N,
2159,"DINTER1 - 22ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS - GARANHUNS, DA 3A DH-AGRESTE",1,,"22ªDPH",4115,S,N,N,N,N,
2160,DRACO - DELEGACIA DE POLICIA DE REPRESSAO AO CRIME CIBERNETICO - DPCRICI,1,,DPCRICI,4172,S,N,N,N,N,
2161,DIRESP - DIVISÃO DE HOMICÍDIOS METROPOLITANA NORTE - DHMN,1,,DHMN,2113,S,N,N,N,N,
2162,DIRESP - 06ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS - PAULISTA,1,,"6ªDPH",2161,S,N,N,N,N,
2163,DIRESP - 07ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS - PAULISTA,1,,"7ªDPH",2161,S,N,N,N,N,
2164,DIRESP - 8ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS - PAULISTA,1,,"8ªDPH",2161,S,N,N,N,N,
2165,DIRESP - 9ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS - OLINDA,1,,"9DPH",2161,S,N,N,N,N,
2166,DIRESP - 10ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS -SÃO LOURENÇO DA MATA,1,,"10ªDPH",2161,S,N,N,N,N,
2167,DIRESP - DIVISÃO DE HOMICÍDIOS METROPOLITANA SUL - DHMS ,1,,DHMS,,S,N,N,N,N,
2168,DIRESP - 11ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS - JABOATÃO DOS GUARARAPES,1,,"11ªDPH",2167,S,N,N,N,N,
2169,DIRESP - 12ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS - JABOATÃO DOS GUARARAPES,1,,"12ªDPH",2167,S,N,N,N,N,
2170,DIRESP - 13ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS- JABOATÃO DOS GUARARAPES/MORENO,1,,"13ªDPH",2167,S,N,N,N,N,
2171,DIRESP - 14ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS- CABO DE SANTO AGOSTINHO,1,,"14ªDPH",2167,S,N,N,N,N,
2172,DIRESP - 15ª DELEGACIA DE POLÍCIA DE HOMICÍDIOS -IPOJUCA,1,,"15ªDPH",2167,S,N,N,N,N,
2173,DELEGACIA DE REPRESSAO A INTOLERANCIA ESPORTIVA - DPRIE,1,,DPRIE,2167,S,,,,,
